 -1.85915    .81372
 -1.06439    .56152
  1.71324   2.40704
 -.716072   1.91878
  1.35377   1.77135
 -1.32835   2.87596
  1.22639   2.15426
 -.593573   2.16335
  .453255   2.81404
  1.31769   1.34121
  .783872   2.42845
   -1.245   2.00511
  .477838   3.05868
  1.24027   1.23197
  1.88984   1.83678
  1.57074    3.0659
 -.688088   2.82772
   1.1886   1.62811
  -.90566   2.43646
 -.949094   3.06898
 -.937595   .741208
 -.894958   2.17555
   1.4647    2.0815
  1.74376    1.1445
  1.81448     1.537
  .999824   3.05262
  1.24001   1.64621
  .991928   3.01736
 -.523626   .607259
 -1.56698   2.93361
 -1.35945   2.31065
 -1.30604   2.37349
  .572117   .866501
 -.819591   2.26552
 -.898186   1.60113
  .909568   1.43724
  .780299   1.33003
 -1.17676   3.04878
 -1.82127   2.88911
  .570317   2.35332
  .746828    2.9254
  .929456   1.16524
 -.624537   .617773
 -1.76528   1.43115
   .47896   1.18433
  1.75893   1.27423
  .629367   1.20303
  1.18941   2.96242
 -.585269   3.03592
 -1.00535   .966234
  .989715    2.3221
  .875111   1.38741
   -1.567   1.40687
 -.752988   1.75987
 -.607845   .942637
   1.6698   1.45877
 -1.24309   2.73065
 -.508269   2.32588
  1.13795   3.10551
 -1.25873   .816412
  .875478    1.3162
  1.81778   2.95375
 -1.10144   1.30024
  .728511   .795524
 -1.47893   2.16861
 -1.46527   .695584
  .707932   .668902
  1.62963   2.51834
    .6662   .916408
  -1.7681   1.56794
 -1.49237   .911505
  .519989   1.88379
  .838757   3.13285
 -.766303   1.69077
 -1.48555   .822348
  .878384   2.77512
 -1.47112   .751803
  1.49901   2.64655
  1.53973   .798448
 -1.24089   2.27479
  .724139   1.29873
 -1.80543   1.33565
  1.16074   .673546
  .801886   .537384
 -.666352   2.56928
 -.678418   1.98588
  1.74409   1.48569
 -1.83843   3.02611
  1.89987   2.64875
 -1.16901    2.9428
   1.0899   1.53305
 -.683404   1.35415
  1.81915   2.51576
 -1.63254   1.69239
 -1.76183   1.94191
  1.19349   1.58656
 -.611827    1.9122
  -1.5301   .753825
 -.922616   1.01596
  1.39265   .651173
  1.28547   1.02969
 -1.49023   2.93285
 -1.05187   2.93516
 -1.14063   1.79259
   1.5055   2.24225
  .566498   .900364
  1.01544   3.12875
   .69425   3.11735
 -1.64515   1.69048
  .808964   2.55088
  1.13395    2.0203
  .789567   1.02958
 -.813408   1.17139
  1.31396   .647096
  1.11762   .690234
  1.30819   1.02848
  1.06632   1.99883
  1.75489   1.15354
  1.01794   1.00504
  1.48391   1.14758
 -1.40361   1.57564
  1.92919   2.86176
  1.18922   .867113
 -1.76358   1.87116
 -.499295   1.92012
  1.17331   2.07587
 -1.35131   2.73266
  .508199   .722949
  1.09072   2.07037
  1.21703   1.53788
 -1.27119    1.3766
   1.5857   2.89268
 -.987016   .683903
 -1.31536   .756146
  .478307   1.04557
  1.85222   2.26775
  .743254    .87718
  .532393   2.59183
  1.29478   2.32099
  1.67626   3.12964
  1.59575   2.62149
 -.548428   2.01813
 -1.56194   2.66318
  -1.0058    1.3796
  1.80522   1.84379
 -1.53912    2.9109
  .848016   1.61359
 -.667677   2.19888
  1.60263   2.41983
 -1.19138   1.83488
  1.19393   .629747
  1.36474   2.72092
  1.20011    1.4817
 -.667184   2.32086
  1.74607   1.62627
 -1.61628   1.60634
 -1.44114     2.887
 -.998236   2.06793
  .577373   2.37355
   .60701   2.65113
 -1.64675   .769731
  -.77384   1.88374
  .589266   3.11549
 -1.29683   .773876
  1.64432    .95037
 -1.09204   1.43267
 -1.68757   2.55585
  .883031   2.66716
  1.14562   2.81086
 -1.56366    2.8899
   1.0802   2.28562
  .913977   2.14612
  1.58395   .828942
  1.81989   .699064
  1.21682   1.68281
  -1.2506    3.0282
 -.696505   2.25373
 -.541231   3.08548
  1.54353   2.53513
  1.45054   .567974
   1.8007   1.91611
 -.997336   2.81301
  1.46578   .954711
  1.33846   1.21724
 -1.65474   2.23363
  1.36112   1.02233
 -.909349    .95826
  1.19954   1.04738
  .893728   1.38337
 -1.53533   1.28846
   1.7719   1.73954
  1.03639   1.17262
 -1.33312   2.68256
 -1.07083   2.71427
 -1.74875   2.14528
 -1.02789   2.38504
   1.3459    2.1111
  1.69132   2.53273
  1.46026   .849376
 -1.14138   1.86572
 -1.73569   .753295
  1.29985   .682007
  .985796   1.94977
   1.8374   .866174
  .670719    .66558
  1.66267   1.94895
  -1.3373   3.10596
 -1.10149   1.64577
 -1.61092   2.49634
 -1.03993   .800891
  .773661   1.35343
 -1.86499   1.97879
 -1.15279   .964524
 -1.63276   1.31448
  1.12397   .971552
  1.15145    1.5703
 -1.75286    2.4502
 -1.16015   2.10486
 -.828618   .989654
  .468056   2.11355
 -1.01252   1.46391
 -1.63468   2.89944
  .942485   3.06832
 -1.42944   .710178
 -.953805   2.11176
  1.05485   2.25593
 -1.18488   1.40626
  1.59059   1.06226
  .812568   1.36255
  .806205   2.07343
  .973625   2.90315
  1.47751   1.96374
 -1.70075   1.72446
 -.622395   2.86249
  1.42551   2.41348
 -1.23465   .779467
 -.871424   2.27473
  1.12581     1.915
  1.04107   2.85754
 -1.77214   .801082
 -.970088   .976248
  1.62024   1.04178
  1.87298   1.06321
  1.83877    2.5304
 -1.42055   2.03141
  .723731   1.58601
  1.57583   2.64424
 -1.16263   .994043
 -.908696   1.54056
 -1.91527   2.71282
 -.753061   1.47485
 -1.69704   1.16524
  .608319   .764925
 -1.05689     1.229
  .631863   1.58067
 -1.11403   1.52776
  1.74514   .668975
   .86968   1.74189
 -.529612   2.44396
  1.00437   .645934
  1.17845    1.0313
  1.16296   2.61356
  1.65483   1.22787
 -.840253    2.3466
 -.777913   2.55037
 -1.69429   .713142
 -1.80153   .994986
 -.692127   1.32421
   1.2894   .704341
 -.715376   1.11673
   1.4424    2.8196
  1.69117   1.74134
 -1.71179   1.87914
  .576901   2.99109
  1.39117   1.94932
  1.16466   .960877
  .645652    2.3851
  1.20942   2.57207
 -1.73441   .748283
 -.509676   2.67813
   1.4638   2.34943
  .485892   .721706
  1.33342   2.93594
  .965908   .711014
 -1.82325   1.42718
 -1.42645   1.68118
  1.54988   2.85011
   1.7374   1.05605
  .542314   .839788
 -1.31823   2.25406
  -1.7253   3.05259
  1.14335   1.73325
  1.30002   2.58414
 -1.06981   1.71012
  1.49333   2.16506
  .549033   1.72857
 -.869161   .827741
  1.42111   2.96087
 -.902344   1.78499
 -1.39691   1.47735
  1.54719   2.96968
 -1.88078   2.79065
  1.68351   1.24829
  1.41573   2.13291
 -1.68442   2.33256
 -.908672   2.96838
  .514501   2.60574
  1.66104   .907893
   1.1246   1.50133
  1.06434   2.56431
 -1.13556   1.40007
  .709991   1.38202
  1.17886    2.1527
  1.18501   1.74712
  1.46253   .740146
 -1.47964   1.81122
  .556954   2.38048
  1.40423   1.49301
 -1.42522   1.70749
 -1.81093   1.76076
  1.66429   2.86558
  1.76421    1.3285
  .484473   1.30415
  1.21213    2.6879
 -.820725   1.71321
 -1.76696   2.96852
  1.03569   .755177
  1.16749   2.85086
  .803552   .976974
 -.466977   2.86821
  1.14937   1.00466
 -1.52451   2.86525
  .659697    1.0176
 -1.57374   1.35627
  .652103   1.07055
 -1.61211   .768545
  1.30134   2.03419
 -.542657   2.43958
  -1.0471   1.64963
  .479589   2.61962
  .548191   1.73194
  .905651   1.36837
 -1.57887   .648414
 -1.57041   2.89768
 -1.61594   2.19043
  1.76996   .962615
  1.90773   3.02752
 -1.17101   .741247
  1.77052   1.87711
  1.46714   .719905
  .793635   1.45191
  .944898   1.28838
  1.33072   2.64225
  .895022   .728871
  1.71109    2.2293
 -1.60628   1.00275
   1.8851   1.58796
 -1.03308   2.70754
 -.655495   2.04427
  1.38032   .755478
  1.15119   2.56715
 -1.15278   2.94444
 -1.22421   .606847
 -1.01181   1.69441
  .462176   1.12375
 -1.70357     .9531
  1.73168   2.74263
  1.59966   2.35173
 -.759643   .759593
    1.847   2.39894
  1.34899   1.13928
 -.462316   1.52606
 -1.28053   1.90785
  1.33375   2.30927
  1.56946   1.48689
 -.482294   .657506
 -1.78649   2.69537
  1.58415   1.72625
 -.486042    .95847
 -1.19067   2.27794
  .949267   2.06554
  1.12468   3.05824
  1.46201   2.14248
 -1.68283   1.05552
 -.466732   1.73769
  .888608   2.82856
 -.953453   2.21738
  1.48489   1.97193
 -1.58066   2.93536
  1.54532   2.37733
  1.67622    1.4057
  1.45988   .913187
  -.97737   1.55319
  .656989   1.89143
  1.60567   1.28526
  .942704   2.19837
 -1.45552    1.0431
  1.62162   2.41444
  1.41665   1.31947
 -1.81813   1.91989
  1.39041   2.05075
   1.1505   1.10956
  1.52505   3.03179
 -1.29488   2.53083
  .623444   1.39439
 -1.47645    .97438
  1.21238   .820552
  .513496   3.13592
  -.68524   .911348
 -1.58042   2.51511
  .806063   1.82069
  .470423    2.3838
  1.71801   .800308
   1.2468   1.53305
 -.697948   2.05606
  .736537   1.64197
 -.578136   1.15639
  .664011   2.05325
 -1.66903   2.85094
 -1.43435   1.57279
 -.844937   1.12364
 -1.70316   2.02901
 -1.38818   .977437
  1.00954    1.0068
 -1.09377   .839144
 -1.43696   2.25626
 -.585398   .656426
 -.946749   1.71259
 -1.79294   2.81452
  1.14113   2.61542
 -1.61257   .570283
 -1.38553   2.37424
  1.88632   1.05679
 -1.91146   2.71567
  1.50048   .570215
  .956199   2.89765
 -1.42574   2.69519
  1.70937   1.23541
  1.90089   2.43214
 -.767928   2.35943
  .974482   .656807
  1.24159   1.02383
 -.503068    2.7898
  -.78652   1.59374
 -.711922   1.12176
  1.73485   1.91635
 -.718592    1.9849
 -1.02411   2.10248
 -1.19887   1.64788
  1.78251   1.30441
   1.3877   .609324
  -1.4105   2.02797
  1.11234   1.61591
  1.35617   2.18868
  1.27457    1.3297
  1.59836   1.57449
  .867703   1.10904
  .571119   2.11275
 -.786888   2.98123
 -1.57843   1.34122
 -.647252   1.46625
  1.68081   2.41232
  1.19071   2.26068
 -.731674   .849215
 -1.89893   1.67646
 -.580576   .760724
 -.717674   1.62145
   1.0666   .929889
 -1.25608   2.96022
 -1.37161   2.08502
 0.761003   3.11026
 -1.72486   .847991
 -1.48131   2.62221
 -1.01912   1.50629
 -1.03338   2.71774
 -.909329   1.51711
