  .911949  -1.74281
 -.445275   2.34504
  1.93289   .121898
  .972737  -2.98767
  2.51939  -1.48211
 -.283593   3.18062
 -.283146   2.77001
  .238197  -.666273
  .600643  -.555368
  1.87082  -.985035
 -.922426   1.33414
  1.76951   2.36268
  .394254   .555189
  .503434   .493034
   1.1462  -2.02276
0.0968909   1.21036
 -.467837   1.84311
  1.08764   2.73153
   2.5594  -1.05953
-0.0322329   3.14106
  .569304   3.08748
 -.473259   2.87668
 -.216244   1.86095
 -1.60508   2.31272
  .465659   2.81707
 -.916551   2.66837
  1.60983  -1.62674
 -.510719   .616538
  .128849   3.05188
  .909428  -1.95981
  2.04712   .367141
  -.49104   1.67981
  .638548   -.70009
  2.12091   2.16496
 -.339682   1.71731
 -.478943   2.33254
  1.85702   -1.8868
 -.382597   .731666
   2.3312  -2.03453
    1.654  -2.61624
  1.79942   2.15135
 -1.30392   .899078
  1.40797   2.70534
  .416195     1.091
 -.698857   1.32482
-0.031533   .799826
 -.629176   .916792
  1.92228   .251158
  .602677  -.936846
  2.30432  -1.22381
 -1.67919   1.28415
  .265389  -.675758
  .279548   2.20662
  1.59744 -0.0316353
 -.860184   .939724
  1.79336  -1.03722
  .400585   3.06493
 -.270641   .900231
 -.474695   2.37045
  1.51617 0.0137375
 -1.65611   1.66675
  1.22938   -2.0317
  .431182  -.655475
  1.71446   -.48607
  .494284   1.25897
  .350937   1.02878
  .744047   -2.9589
  1.98633  -.164244
   .56251   .456897
  1.66956  -2.52456
 -1.23408   2.70141
  2.10928   -1.2024
  .606366  -.877753
0.0435303   1.04371
-0.0351155   .783056
  .328458  -.782321
  -.24106    1.4415
-0.085188   1.79836
 -.915265   2.85056
  -1.6447   2.75107
 -.529437   2.19463
  .442977  -.587608
  1.56254 -0.0490156
  .619907   -.28748
 -.696929   .967889
 -.312349    3.1221
 -1.52216   1.21296
  .750766  -.409568
 -.779633   2.88827
 -.577989   2.68991
  .989633  -1.27606
  -.45505   2.78424
  2.46309   -1.4725
-0.0872255   2.88193
  .444532   2.47609
  1.27531  -2.33442
 -1.60805   1.50078
  .232192   2.73326
  .819469  -.570352
  .870198  -.416402
  .850834  -1.56628
  1.27126  -.483401
  -.74672   1.56674
 -.911065    .98721
 -.694576   2.93977
  1.87602  -1.00475
  .397766  -3.00784
0.0363173   3.08388
 -.246744   1.97601
 -1.71445   2.44736
  1.82371   2.49022
 -1.34027   1.40359
  .162398  -.651778
  1.92831   -1.1726
  .683811  -1.06659
  2.25408  -2.13215
  .804878   2.55832
   .72501  -1.69352
  2.06145  -1.98118
  1.18948  -2.35733
  .229116   2.95944
 -.325796   2.35859
   .56333  -1.14116
  1.58617  -.788577
  2.54669  -1.28615
  .694156   1.53034
  2.21294  -1.09122
  .275454  -.824635
  .335896   .606504
  1.26741  -2.89111
  1.65541  -.428442
 -.331372   1.46662
  2.06508  -1.65573
 -1.21482   2.58997
  .644778   2.54967
  .179711   1.76211
  .175414   .821829
 -1.05925   1.56505
  1.03812  -2.01671
    .7966  -.177269
 -.714605   1.14785
  1.84333  -2.51298
  1.42423  -.325381
 -.496384   1.84094
  .101829   .833481
  .265745  -2.96822
  2.42847  -1.62278
 -1.30266   2.53419
 -1.96944   2.16038
 -.913981   .709633
  1.31658  -1.29596
  .634567   2.23438
 -.594496   .885441
  2.12899  -2.03575
  2.20432  -.879037
  .316443  -.936866
  2.45893  -.526995
  .864926  -2.60242
  1.87734    2.4633
  2.27666  -1.53316
  .912157   2.19203
  2.12774  -1.25858
 -1.39409   2.73486
  .217209   2.16831
   1.2393   .125729
  .897497   2.95257
0.0570871   2.91687
 -.238054   1.05177
 -1.48251   2.29982
  1.39875  -.111634
  1.23659  -.136826
  .587749  -3.02881
  .491029  -2.83412
  2.54079  -.562546
-0.0303236   3.09384
  2.74404  -.865728
 -.304187   .805356
 -1.45633   1.57032
  1.02154  -1.78203
  .529851   .643234
 -.979184   1.69526
  .152892   2.96522
  .273232    1.3615
 -.311396   1.14538
  .431099    -3.113
  1.04815   .123136
 -.777191   1.20661
  2.24099   2.20234
-0.082352   .737578
  1.00464    2.9491
  .761671  -2.39616
  1.52149  -1.67968
 -.362954   .764851
  -1.5624   2.43671
   1.9804   2.30467
   1.2681  -.842993
-0.0242721  -.684616
 -.403768   2.15298
 -.389777   1.00675
  1.96251  -.944841
 -1.01919   1.31997
  .908009   2.10422
  2.64527  -1.65052
 -.166953    .81329
  2.06454   -.53836
  1.67634  -1.91894
 -.297844   .759004
  .152765  -.871002
  -1.5205   2.18853
 -.916567   1.43056
  .849116  -1.15931
  .570673  -.397974
  .396481   .951667
 -1.15876   2.69433
 -.246818   2.48647
 -.155935   1.12291
   2.1107  -1.41496
  .851285   2.50571
 -.523574   1.63654
 -.501781   2.06062
 -.572967   3.08049
  1.43409  -1.56681
    .3332   1.32479
 -.842183   2.33741
  1.51084  -1.61686
  .929341   -2.0733
 -.394866   .789827
    -1.72   1.96588
  1.40408   2.17145
 -.260526   1.00707
  2.24043  -.488575
0.0788533  -.794075
  .671481   2.98457
0.00493027   .808211
  1.07793   2.67986
  .858517 -0.00401044
0.0657023   2.87164
  .376396  -.729725
  1.49132   2.50884
  1.31078  -2.33828
  1.43182   2.55163
  .747844  -2.98873
  -.75103   1.66128
  1.27323   .138528
  2.10468  -.946047
  .401246   .990015
  .806634   1.99676
    .3562   2.55988
  .811118  -3.07569
  .411874  -.677776
  1.03896  -1.19472
 -1.66045   2.43623
 -.362858   .577087
  1.92245  -2.37397
 -1.49644   1.39329
 -.569409   2.96419
  .562631   2.48709
  .375386   2.56271
  -.46495    .99259
  1.26735   2.86045
 -1.19627   1.03406
  1.03148  -2.71641
 -1.83566   1.48858
  .925368  -.451402
  1.80966 0.0851306
 -.275834   3.08524
 -.308317   1.11673
  .536187  -.586162
  1.83194  -2.56282
  1.98658  -.850915
     1.75   2.16895
  .709091  -2.89744
 -.643464   .720373
 -.862004   1.14392
  2.69838  -1.34634
 -1.15602   .737057
 -.695006   2.76755
  2.44687   .203666
   1.6551  -1.14507
 -.741559   1.36088
  -1.3287   2.12987
  2.99864  -.632105
  .360946  -.954089
  -1.3155   1.86199
  3.03615  -.283856
  1.31328  -.714801
-0.0852198   1.79653
  .139205   .670724
 -.951085   1.42152
  .837912  -2.82533
  2.26461   .261209
  .217721   .925684
  1.51895  -.335423
 -1.06616   1.48081
  .215108  -.694182
 -.876798   1.03399
 -1.54957   2.10909
 -.801309   2.87261
  2.21775  -.939063
  .543343   1.99736
 -1.32516   2.35806
-0.0121367   1.72329
  1.34663  -2.43673
 -.897894   .914458
 -.869646   2.42957
  .828056  -1.70496
 -.809581   1.68519
0.0056701   2.87477
-0.0881019   .765007
  .936958  -.720916
  1.01347   2.35072
  1.29595  -2.70029
0.0847457   3.08329
  .604038   .308754
  2.84531   -.96075
  .782078  -.939069
  .295207     2.035
  .491024   1.29131
 -1.39248   2.70757
 -.604112   2.38744
   1.8304 0.0311919
  .577872   2.26743
  2.74526   -.40506
  .461008   1.74336
  .300894  -.855923
  1.57725  -1.77378
  2.56794  -1.15731
  .944014  -1.55123
   1.6254  -2.51311
  .469316   2.86071
  2.17977  -2.10776
  1.06401  -1.02486
  3.03931  -.960786
  2.07584  -.808884
  .227946  -.891908
 -.244557   1.03975
  .607296  -3.20922
   1.0848  -.893363
 -1.94304   2.15852
  .312037  -.904865
  -.51611   3.10604
  .119996   .715527
  .558945  -.715752
  -1.6048   2.24891
  -1.1263   .624687
  1.35357 -0.0608855
  .982608   2.95668
 -.201784   2.88811
  .963363 0.0324672
  2.26548  -.529166
  2.70268  -.715433
 -1.50977   1.35962
  1.88153 0.0111595
  1.75612  -.567707
  1.94906  -1.28472
 -1.71459    2.0772
 -.248194   3.13328
  1.36609  -1.31088
 -.328389   2.33557
 -.815448   1.41134
 -.486372    2.5457
 -1.26996   1.99136
  .810737   2.63669
   .53969   1.67341
  .707573  -.396321
  1.30465  -2.23833
  2.50156  -.293819
 -.984423   1.05177
 -.552003   1.48144
  2.72437  -1.24662
  .657296  -2.18429
  3.01431  -.874526
  2.31834  -.197996
  .351038    3.0246
  .485921  -.558521
  1.37631  -1.13992
   .52329   .491144
  .489737  -2.98328
  .713084  -.838809
  2.18081  -1.08432
  .845393  -.485951
  2.31714  -.805954
